C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.124472:0.0134673:
2:2000000:4e+06:0.0625015:0.011169:
3:1333333:4e+06:0.0443269:0.0104382:
4:1000000:4e+06:0.0391937:0.0106065:
5:800000:4e+06:0.0325267:0.0106347:
6:666666:4e+06:0.031274:0.0104649:
7:571428:4e+06:0.0280613:0.010289:
8:500000:4e+06:0.0276313:0.0103928:
9:444444:4e+06:0.0252167:0.0103201:
10:400000:4e+06:0.0259023:0.010552:
11:363636:4e+06:0.0243671:0.0107081:
12:333333:4e+06:0.0236485:0.0103789:
13:307692:4e+06:0.0227508:0.0104773:
14:285714:4e+06:0.0229531:0.010288:
15:266666:3.99999e+06:0.0217603:0.0101922:
16:250000:4e+06:0.0223051:0.0102177:
17:235294:4e+06:0.0213053:0.0102384:
18:222222:4e+06:0.0213797:0.0102667:
19:210526:3.99999e+06:0.0248583:0.0110443:
20:200000:4e+06:0.0212851:0.0102773:
21:190476:4e+06:0.0235134:0.0102473:
22:181818:4e+06:0.0211228:0.0102736:
23:173913:4e+06:0.0204505:0.0102505:
24:166666:3.99998e+06:0.0211905:0.0103982:
25:160000:4e+06:0.0204389:0.0103304:
26:153846:4e+06:0.020722:0.0102276:
27:148148:4e+06:0.0203635:0.0102382:
28:142857:4e+06:0.0207426:0.0102391:
29:137931:4e+06:0.020051:0.0101972:
30:133333:3.99999e+06:0.0217275:0.0103749:
31:129032:3.99999e+06:0.0201023:0.0106504:
32:125000:4e+06:0.0204664:0.0102596:
33:121212:4e+06:0.0201265:0.0106275:
34:117647:4e+06:0.0203103:0.0102504:
35:114285:3.99998e+06:0.0195855:0.0102524:
36:111111:4e+06:0.0200539:0.0107342:
37:108108:4e+06:0.0197567:0.0102999:
38:105263:3.99999e+06:0.0199069:0.0103216:
39:102564:4e+06:0.0201902:0.0103392:
40:100000:4e+06:0.0201271:0.0103733:
41:97560:3.99996e+06:0.0210459:0.0104063:
42:95238:4e+06:0.0201349:0.0102862:
43:93023:3.99999e+06:0.0192538:0.0104759:
44:90909:4e+06:0.0199378:0.0103065:
45:88888:3.99996e+06:0.0193119:0.0104674:
46:86956:3.99998e+06:0.0197077:0.0102077:
47:85106:3.99998e+06:0.0192455:0.0105118:
48:83333:3.99998e+06:0.0199357:0.0101625:
49:81632:3.99997e+06:0.0197085:0.0104986:
50:80000:4e+06:0.0194504:0.0106224:
51:78431:3.99998e+06:0.019065:0.0105036:
52:76923:4e+06:0.0194306:0.010138:
53:75471:3.99996e+06:0.0198407:0.0105105:
54:74074:4e+06:0.0195466:0.0101276:
55:72727:3.99998e+06:0.0194239:0.0105114:
56:71428:3.99997e+06:0.0191861:0.0103803:
57:70175:3.99998e+06:0.0193079:0.0104524:
58:68965:3.99997e+06:0.0199102:0.0107271:
59:67796:3.99996e+06:0.0189549:0.0105224:
60:66666:3.99996e+06:0.0197512:0.0104475:
61:65573:3.99995e+06:0.0190171:0.0104924:
62:64516:3.99999e+06:0.0193055:0.0101557:
63:63492:4e+06:0.0204102:0.0104878:
64:62500:4e+06:0.0206103:0.0102802:
65:61538:3.99997e+06:0.0206214:0.0104872:
66:60606:4e+06:0.0191972:0.0102019:
67:59701:3.99997e+06:0.0189034:0.0105078:
68:58823:3.99996e+06:0.0194852:0.0104074:
69:57971:4e+06:0.0192795:0.0104292:
70:57142:3.99994e+06:0.0190636:0.0102421:
71:56338:4e+06:0.019136:0.0112858:
72:55555:3.99996e+06:0.0195867:0.0103062:
73:54794:3.99996e+06:0.0191346:0.0104879:
74:54054:4e+06:0.0196015:0.0104673:
75:53333:3.99998e+06:0.019289:0.0104722:
76:52631:3.99996e+06:0.0193336:0.0105569:
77:51948:4e+06:0.018997:0.0104832:
78:51282:4e+06:0.0193303:0.0105757:
79:50632:3.99993e+06:0.0196254:0.0110181:
80:50000:4e+06:0.0193362:0.0105674:
81:49382:3.99994e+06:0.0191382:0.0104787:
82:48780:3.99996e+06:0.0192804:0.0105622:
83:48192:3.99994e+06:0.0190925:0.0104283:
84:47619:4e+06:0.0193496:0.0106018:
85:47058:3.99993e+06:0.018822:0.0104771:
86:46511:3.99995e+06:0.0195002:0.010541:
87:45977:4e+06:0.0191119:0.0105827:
88:45454:3.99995e+06:0.0196499:0.0106823:
89:44943:3.99993e+06:0.0191999:0.0104505:
