C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.136434:0.0142939:
2:2000000:4e+06:0.0709429:0.0103472:
3:1333333:4e+06:0.0482786:0.0100035:
4:1000000:4e+06:0.0414993:0.00992198:
5:800000:4e+06:0.0334062:0.00984181:
6:666666:4e+06:0.0317468:0.0110701:
7:571428:4e+06:0.0272916:0.00994549:
8:500000:4e+06:0.0268289:0.00975959:
9:444444:4e+06:0.0246219:0.00983449:
10:400000:4e+06:0.0238258:0.00977183:
11:363636:4e+06:0.0217619:0.00979108:
12:333333:4e+06:0.0217629:0.00980659:
13:307692:4e+06:0.0204429:0.00981979:
14:285714:4e+06:0.0199599:0.00999885:
15:266666:3.99999e+06:0.019007:0.00973495:
16:250000:4e+06:0.0190768:0.0099181:
17:235294:4e+06:0.0179813:0.00973504:
18:222222:4e+06:0.0184371:0.00999231:
19:210526:3.99999e+06:0.0175616:0.00983477:
20:200000:4e+06:0.0176211:0.00983064:
21:190476:4e+06:0.0170513:0.00977408:
22:181818:4e+06:0.0171602:0.010415:
23:173913:4e+06:0.016546:0.00996378:
24:166666:3.99998e+06:0.0166286:0.00982222:
25:160000:4e+06:0.0161043:0.00978892:
26:153846:4e+06:0.016041:0.0102662:
27:148148:4e+06:0.015578:0.00985301:
28:142857:4e+06:0.0156894:0.00982548:
29:137931:4e+06:0.0154369:0.00989815:
30:133333:3.99999e+06:0.0151147:0.00971824:
31:129032:3.99999e+06:0.0150568:0.00989373:
32:125000:4e+06:0.0153278:0.00991303:
33:121212:4e+06:0.0146579:0.00993014:
34:117647:4e+06:0.0147243:0.00996309:
35:114285:3.99998e+06:0.0148731:0.0102646:
36:111111:4e+06:0.0146687:0.00987178:
37:108108:4e+06:0.0143933:0.00990297:
38:105263:3.99999e+06:0.0148861:0.00984857:
39:102564:4e+06:0.0144759:0.0100262:
40:100000:4e+06:0.0144723:0.00980946:
41:97560:3.99996e+06:0.0141654:0.0098296:
42:95238:4e+06:0.0141013:0.00992678:
43:93023:3.99999e+06:0.0141527:0.00994334:
44:90909:4e+06:0.0139566:0.00990148:
45:88888:3.99996e+06:0.0148333:0.00971511:
46:86956:3.99998e+06:0.0141437:0.00975854:
47:85106:3.99998e+06:0.0136232:0.00982453:
48:83333:3.99998e+06:0.0139929:0.00991303:
49:81632:3.99997e+06:0.0134105:0.0115352:
50:80000:4e+06:0.0139187:0.0098702:
51:78431:3.99998e+06:0.0133481:0.00972409:
52:76923:4e+06:0.0145129:0.0100816:
53:75471:3.99996e+06:0.0133098:0.00989448:
54:74074:4e+06:0.0136006:0.00982427:
55:72727:3.99998e+06:0.0135834:0.0104569:
56:71428:3.99997e+06:0.0134948:0.00994137:
57:70175:3.99998e+06:0.0132219:0.00971088:
58:68965:3.99997e+06:0.0132031:0.00996421:
59:67796:3.99996e+06:0.0131315:0.00995953:
60:66666:3.99996e+06:0.0131256:0.0100056:
61:65573:3.99995e+06:0.0134654:0.00995907:
62:64516:3.99999e+06:0.0133415:0.00990682:
63:63492:4e+06:0.0131249:0.00977377:
64:62500:4e+06:0.0136231:0.00984237:
65:61538:3.99997e+06:0.0130778:0.00993265:
66:60606:4e+06:0.013151:0.00990245:
67:59701:3.99997e+06:0.0128473:0.00980567:
68:58823:3.99996e+06:0.0130543:0.00988864:
69:57971:4e+06:0.012957:0.00986494:
70:57142:3.99994e+06:0.012952:0.00996244:
71:56338:4e+06:0.0127665:0.00977469:
