C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.1429:0.0133638:
2:2000000:4e+06:0.0730834:0.00702537:
3:1333333:4e+06:0.0495293:0.00521752:
4:1000000:4e+06:0.0426968:0.00503653:
5:800000:4e+06:0.035243:0.00492731:
6:666666:4e+06:0.0323122:0.00477509:
7:571428:4e+06:0.028166:0.00464561:
8:500000:4e+06:0.02728:0.0046722:
9:444444:4e+06:0.0248565:0.00461391:
10:400000:4e+06:0.0245717:0.00465986:
11:363636:4e+06:0.0226318:0.00455518:
12:333333:4e+06:0.0225494:0.00455698:
13:307692:4e+06:0.0211249:0.00491823:
14:285714:4e+06:0.0207177:0.00458309:
15:266666:3.99999e+06:0.0200219:0.00452389:
16:250000:4e+06:0.0198586:0.00459566:
17:235294:4e+06:0.0185468:0.00454601:
18:222222:4e+06:0.0191461:0.00466502:
19:210526:3.99999e+06:0.0190267:0.0045828:
20:200000:4e+06:0.0180264:0.00455351:
21:190476:4e+06:0.0177258:0.00467478:
22:181818:4e+06:0.0176892:0.00448688:
23:173913:4e+06:0.0172262:0.00450401:
24:166666:3.99998e+06:0.0173983:0.00452234:
25:160000:4e+06:0.0168019:0.00452708:
26:153846:4e+06:0.0171849:0.00451611:
27:148148:4e+06:0.016342:0.00451788:
28:142857:4e+06:0.0163237:0.00450325:
29:137931:4e+06:0.0158686:0.00452437:
30:133333:3.99999e+06:0.0162856:0.00460895:
31:129032:3.99999e+06:0.0159743:0.00449872:
32:125000:4e+06:0.0160199:0.00452784:
33:121212:4e+06:0.0156431:0.00453119:
34:117647:4e+06:0.0155097:0.00451085:
35:114285:3.99998e+06:0.0153075:0.00453704:
36:111111:4e+06:0.0155611:0.00456829:
37:108108:4e+06:0.0150224:0.00454229:
38:105263:3.99999e+06:0.0156315:0.00459051:
39:102564:4e+06:0.015003:0.0045337:
40:100000:4e+06:0.0154521:0.00452553:
41:97560:3.99996e+06:0.0150983:0.00453393:
42:95238:4e+06:0.0150444:0.00457143:
43:93023:3.99999e+06:0.0147687:0.00456034:
44:90909:4e+06:0.0151431:0.00451801:
45:88888:3.99996e+06:0.0146865:0.00451645:
46:86956:3.99998e+06:0.0149061:0.00463996:
47:85106:3.99998e+06:0.0144594:0.00452363:
48:83333:3.99998e+06:0.0146617:0.00447625:
49:81632:3.99997e+06:0.0145119:0.00451726:
50:80000:4e+06:0.0145372:0.00452733:
51:78431:3.99998e+06:0.0141681:0.00457031:
52:76923:4e+06:0.0145378:0.00452905:
53:75471:3.99996e+06:0.0142927:0.00503501:
54:74074:4e+06:0.0143202:0.00450726:
55:72727:3.99998e+06:0.014484:0.00450123:
56:71428:3.99997e+06:0.0143075:0.00452612:
57:70175:3.99998e+06:0.0142303:0.00451375:
58:68965:3.99997e+06:0.0143452:0.00470359:
59:67796:3.99996e+06:0.0139307:0.0044857:
60:66666:3.99996e+06:0.0144292:0.00452759:
61:65573:3.99995e+06:0.0139677:0.00458203:
62:64516:3.99999e+06:0.0138815:0.00490402:
63:63492:4e+06:0.0139315:0.00447628:
64:62500:4e+06:0.0143267:0.00456662:
65:61538:3.99997e+06:0.0141324:0.00456686:
66:60606:4e+06:0.0141283:0.0046965:
67:59701:3.99997e+06:0.0137416:0.00449415:
68:58823:3.99996e+06:0.0139342:0.00453793:
69:57971:4e+06:0.0137331:0.00474203:
70:57142:3.99994e+06:0.0143875:0.00459485:
