C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.139044:0.0134587:
2:2000000:4e+06:0.0720942:0.0071977:
3:1333333:4e+06:0.048593:0.0052875:
4:1000000:4e+06:0.0418288:0.00535636:
5:800000:4e+06:0.0342583:0.00493952:
6:666666:4e+06:0.0317592:0.00491301:
7:571428:4e+06:0.0273929:0.00470767:
8:500000:4e+06:0.0272072:0.00474535:
9:444444:4e+06:0.0244577:0.00466217:
10:400000:4e+06:0.0246874:0.00470754:
11:363636:4e+06:0.0238325:0.00474264:
12:333333:4e+06:0.0223786:0.00462809:
13:307692:4e+06:0.0212496:0.00459654:
14:285714:4e+06:0.0213788:0.00466381:
15:266666:3.99999e+06:0.0199337:0.00464127:
16:250000:4e+06:0.0193776:0.00467459:
17:235294:4e+06:0.0188318:0.00456473:
18:222222:4e+06:0.0184758:0.00461951:
19:210526:3.99999e+06:0.0177716:0.0050821:
20:200000:4e+06:0.0184569:0.00465472:
21:190476:4e+06:0.01742:0.00462468:
22:181818:4e+06:0.0175922:0.00460714:
23:173913:4e+06:0.0170475:0.00455371:
24:166666:3.99998e+06:0.0168794:0.00455034:
25:160000:4e+06:0.0167174:0.00462637:
26:153846:4e+06:0.0171221:0.00463734:
27:148148:4e+06:0.0162024:0.00455186:
28:142857:4e+06:0.0166513:0.0045501:
29:137931:4e+06:0.0161928:0.00462382:
30:133333:3.99999e+06:0.0169141:0.0046411:
31:129032:3.99999e+06:0.0155989:0.00459155:
32:125000:4e+06:0.0161082:0.00463157:
33:121212:4e+06:0.0155935:0.00455208:
34:117647:4e+06:0.0153825:0.00452209:
35:114285:3.99998e+06:0.0152056:0.00466739:
36:111111:4e+06:0.0154427:0.00452387:
37:108108:4e+06:0.015481:0.00461003:
38:105263:3.99999e+06:0.01546:0.00464507:
39:102564:4e+06:0.014923:0.00454171:
40:100000:4e+06:0.0153487:0.00457029:
41:97560:3.99996e+06:0.014864:0.00459469:
