C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.120068:0.0100924:
2:2000000:4e+06:0.0623569:0.00549361:
3:1333333:4e+06:0.0427065:0.00494345:
4:1000000:4e+06:0.0381981:0.0049123:
5:800000:4e+06:0.0304238:0.00477665:
6:666666:4e+06:0.0284528:0.00477643:
7:571428:4e+06:0.0250764:0.00492865:
8:500000:4e+06:0.024922:0.00470128:
9:444444:4e+06:0.0225567:0.00466071:
10:400000:4e+06:0.0232377:0.00463484:
11:363636:4e+06:0.0211793:0.00462459:
12:333333:4e+06:0.0218592:0.00468342:
13:307692:4e+06:0.019978:0.00457119:
14:285714:4e+06:0.0214724:0.00467185:
15:266666:3.99999e+06:0.0195369:0.00491466:
16:250000:4e+06:0.0188179:0.00456732:
17:235294:4e+06:0.0176721:0.00454388:
18:222222:4e+06:0.0178439:0.00457914:
19:210526:3.99999e+06:0.0173024:0.00468362:
20:200000:4e+06:0.0174207:0.0045459:
21:190476:4e+06:0.0167115:0.00456726:
22:181818:4e+06:0.0170963:0.00463205:
23:173913:4e+06:0.0164087:0.00464671:
24:166666:3.99998e+06:0.0168073:0.00462198:
25:160000:4e+06:0.0163152:0.00452787:
26:153846:4e+06:0.0165181:0.00451434:
27:148148:4e+06:0.0158566:0.00469313:
28:142857:4e+06:0.0157716:0.00455656:
29:137931:4e+06:0.0153189:0.00462538:
30:133333:3.99999e+06:0.0154863:0.00451301:
31:129032:3.99999e+06:0.0153294:0.00457363:
32:125000:4e+06:0.0155736:0.00485005:
33:121212:4e+06:0.0150673:0.00462672:
34:117647:4e+06:0.0151919:0.00453152:
35:114285:3.99998e+06:0.0149471:0.00454236:
36:111111:4e+06:0.0154321:0.00464311:
37:108108:4e+06:0.0147483:0.00458027:
38:105263:3.99999e+06:0.0148737:0.00455078:
39:102564:4e+06:0.0144936:0.00459315:
40:100000:4e+06:0.0148473:0.00462722:
41:97560:3.99996e+06:0.0144236:0.00458616:
42:95238:4e+06:0.0148445:0.00466361:
43:93023:3.99999e+06:0.0150197:0.00499779:
44:90909:4e+06:0.0143772:0.00451453:
45:88888:3.99996e+06:0.0145048:0.0047119:
46:86956:3.99998e+06:0.0147044:0.00452618:
47:85106:3.99998e+06:0.0140046:0.00458605:
48:83333:3.99998e+06:0.0144381:0.0045932:
49:81632:3.99997e+06:0.0138925:0.00458775:
50:80000:4e+06:0.0144412:0.00454436:
51:78431:3.99998e+06:0.0139243:0.00457825:
52:76923:4e+06:0.0141531:0.00458115:
53:75471:3.99996e+06:0.0137757:0.00456443:
54:74074:4e+06:0.0141271:0.00456637:
55:72727:3.99998e+06:0.0140839:0.00455444:
56:71428:3.99997e+06:0.0142264:0.00457609:
57:70175:3.99998e+06:0.0143969:0.00460826:
58:68965:3.99997e+06:0.0139821:0.00457561:
59:67796:3.99996e+06:0.0137739:0.00458218:
60:66666:3.99996e+06:0.013916:0.00457567:
61:65573:3.99995e+06:0.0137224:0.00461663:
62:64516:3.99999e+06:0.0143603:0.00456731:
63:63492:4e+06:0.0137952:0.00451765:
64:62500:4e+06:0.0136163:0.00457156:
65:61538:3.99997e+06:0.0142391:0.00447193:
66:60606:4e+06:0.0136954:0.00457051:
67:59701:3.99997e+06:0.0136083:0.00448505:
68:58823:3.99996e+06:0.0137629:0.00456547:
69:57971:4e+06:0.0139637:0.00460812:
70:57142:3.99994e+06:0.0137125:0.00456737:
71:56338:4e+06:0.0136151:0.00462005:
72:55555:3.99996e+06:0.0133835:0.00457017:
73:54794:3.99996e+06:0.0135214:0.00464753:
74:54054:4e+06:0.0137477:0.00456026:
75:53333:3.99998e+06:0.0133333:0.00458943:
76:52631:3.99996e+06:0.0135752:0.00458905:
77:51948:4e+06:0.0137561:0.00453966:
78:51282:4e+06:0.0133759:0.00453809:
79:50632:3.99993e+06:0.0132074:0.00458772:
80:50000:4e+06:0.013343:0.0046016:
81:49382:3.99994e+06:0.0130946:0.00448257:
82:48780:3.99996e+06:0.0135807:0.00458792:
83:48192:3.99994e+06:0.0132975:0.00463433:
84:47619:4e+06:0.0134167:0.00459044:
85:47058:3.99993e+06:0.0133209:0.00454837:
86:46511:3.99995e+06:0.0135814:0.00462443:
87:45977:4e+06:0.0137177:0.00458369:
88:45454:3.99995e+06:0.0134498:0.00455427:
89:44943:3.99993e+06:0.013226:0.00496253:
90:44444:3.99996e+06:0.0134122:0.00458214:
91:43956:4e+06:0.0132009:0.00457972:
92:43478:3.99998e+06:0.0132764:0.00529381:
93:43010:3.99993e+06:0.0132841:0.00458084:
94:42553:3.99998e+06:0.0131404:0.0045778:
95:42105:3.99998e+06:0.0134387:0.00447524:
96:41666:3.99994e+06:0.0133038:0.00457919:
97:41237:3.99999e+06:0.0134853:0.00458973:
98:40816:3.99997e+06:0.013535:0.00462912:
99:40404:4e+06:0.0133991:0.00458757:
100:40000:4e+06:0.0135288:0.00452926:
101:39603:3.9999e+06:0.0133844:0.00458726:
102:39215:3.99993e+06:0.0135072:0.00456884:
103:38834:3.9999e+06:0.013417:0.00458993:
104:38461:3.99994e+06:0.0133041:0.00458681:
105:38095:3.99998e+06:0.0133301:0.00454721:
106:37735:3.99991e+06:0.0134514:0.00460875:
107:37383:3.99998e+06:0.0131646:0.0044724:
108:37037:4e+06:0.0134088:0.00460512:
109:36697:3.99997e+06:0.0132242:0.00460133:
110:36363:3.99993e+06:0.0136283:0.00458118:
111:36036:4e+06:0.0131865:0.00453305:
112:35714:3.99997e+06:0.0132024:0.00453137:
113:35398:3.99997e+06:0.0130521:0.0044831:
114:35087:3.99992e+06:0.012974:0.00449579:
