C:N:Sum:Construction(s):Access(s)
1:4000000:4e+06:0.111187:0.0101037:
2:2000000:4e+06:0.0589792:0.00560608:
3:1333333:4e+06:0.0418264:0.00563869:
4:1000000:4e+06:0.0346297:0.00494536:
5:800000:4e+06:0.0279101:0.00469429:
6:666666:4e+06:0.0272893:0.00486084:
7:571428:4e+06:0.0239009:0.00478299:
8:500000:4e+06:0.0224991:0.00468135:
9:444444:4e+06:0.0203408:0.00461996:
10:400000:4e+06:0.0198205:0.00464939:
11:363636:4e+06:0.0186985:0.00460376:
12:333333:4e+06:0.0187949:0.00473004:
13:307692:4e+06:0.0174575:0.0046259:
14:285714:4e+06:0.0179518:0.00457333:
15:266666:3.99999e+06:0.016387:0.00450604:
16:250000:4e+06:0.0167065:0.00463579:
17:235294:4e+06:0.0158535:0.00462482:
18:222222:4e+06:0.0160895:0.00463856:
19:210526:3.99999e+06:0.0152294:0.00463189:
20:200000:4e+06:0.0158222:0.00461947:
21:190476:4e+06:0.0148076:0.0044941:
22:181818:4e+06:0.0153954:0.0045589:
23:173913:4e+06:0.0148736:0.00451221:
24:166666:3.99998e+06:0.0149476:0.0046548:
25:160000:4e+06:0.0141523:0.00458313:
26:153846:4e+06:0.0145482:0.00450032:
27:148148:4e+06:0.0142035:0.00457933:
28:142857:4e+06:0.0142774:0.00460541:
29:137931:4e+06:0.013808:0.00457476:
30:133333:3.99999e+06:0.0142302:0.004505:
31:129032:3.99999e+06:0.0139414:0.00455696:
32:125000:4e+06:0.0139248:0.00459632:
33:121212:4e+06:0.0137593:0.00457595:
34:117647:4e+06:0.0136442:0.00467427:
35:114285:3.99998e+06:0.0132785:0.00455835:
36:111111:4e+06:0.0136429:0.00452971:
37:108108:4e+06:0.0131992:0.00457099:
38:105263:3.99999e+06:0.0135021:0.00458405:
39:102564:4e+06:0.0130073:0.00456445:
40:100000:4e+06:0.0133959:0.0046638:
41:97560:3.99996e+06:0.0128818:0.0046227:
42:95238:4e+06:0.0129046:0.00448808:
43:93023:3.99999e+06:0.0130038:0.00457485:
44:90909:4e+06:0.0130308:0.0046715:
45:88888:3.99996e+06:0.012725:0.00456476:
46:86956:3.99998e+06:0.0131161:0.00460135:
47:85106:3.99998e+06:0.0123619:0.00464726:
48:83333:3.99998e+06:0.0127669:0.00460003:
49:81632:3.99997e+06:0.0124747:0.00457144:
50:80000:4e+06:0.0127745:0.0045887:
51:78431:3.99998e+06:0.0125631:0.00455748:
52:76923:4e+06:0.0124559:0.00453711:
53:75471:3.99996e+06:0.0128431:0.0050273:
54:74074:4e+06:0.0123628:0.00449116:
55:72727:3.99998e+06:0.0123671:0.00457245:
56:71428:3.99997e+06:0.0126891:0.00457108:
57:70175:3.99998e+06:0.0121503:0.00453641:
58:68965:3.99997e+06:0.0123526:0.00452915:
59:67796:3.99996e+06:0.012172:0.00461525:
60:66666:3.99996e+06:0.0126474:0.00456328:
61:65573:3.99995e+06:0.0121216:0.00464452:
62:64516:3.99999e+06:0.0122543:0.00459069:
63:63492:4e+06:0.0119371:0.00456867:
64:62500:4e+06:0.0122067:0.00456087:
65:61538:3.99997e+06:0.0120596:0.00457027:
66:60606:4e+06:0.0123137:0.00456314:
67:59701:3.99997e+06:0.0123316:0.00456857:
68:58823:3.99996e+06:0.0118675:0.00467031:
